segment_id	component_id	english_file	english_anchor	french_file	source_pdf	status	notes
ENSEG:W09:PDF072:0126	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF072:0126	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	072	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF072:0127	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF072:0127	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	072	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF073:0128	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF073:0128	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	073	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF073:0129	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF073:0129	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	073	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF073:0130	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF073:0130	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	073	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF073:0131	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF073:0131	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	073	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF073:0132	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF073:0132	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	073	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF073:0133	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF073:0133	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	073	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF073:0134	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF073:0134	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	073	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF073:0135	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF073:0135	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	073	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF073:0136	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF073:0136	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	073	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF073:0137	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF073:0137	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	073	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF073:0138	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF073:0138	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	073	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF073:0139	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF073:0139	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	073	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF073:0140	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF073:0140	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	073	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF073:0141	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF073:0141	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	073	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF073:0142	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF073:0142	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	073	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF074:0143	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF074:0143	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	074	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF074:0144	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF074:0144	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	074	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF074:0145	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF074:0145	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	074	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF074:0146	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF074:0146	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	074	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF074:0147	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF074:0147	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	074	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF074:0148	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF074:0148	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	074	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF074:0149	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF074:0149	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	074	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF074:0150	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF074:0150	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	074	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF074:0151	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF074:0151	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	074	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF074:0152	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF074:0152	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	074	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF074:0153	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF074:0153	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	074	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF075:0154	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF075:0154	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	075	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF075:0155	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF075:0155	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	075	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF075:0156	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF075:0156	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	075	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF075:0157	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF075:0157	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	075	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF075:0158	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF075:0158	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	075	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF075:0159	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF075:0159	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	075	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF075:0160	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF075:0160	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	075	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF075:0161	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF075:0161	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	075	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF075:0162	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF075:0162	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	075	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF075:0163	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF075:0163	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	075	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF075:0164	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF075:0164	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	075	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF075:0165	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF075:0165	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	075	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF075:0166	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF075:0166	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	075	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF075:0167	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF075:0167	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	075	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF076:0168	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF076:0168	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	076	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF076:0169	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF076:0169	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	076	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF076:0170	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF076:0170	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	076	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF076:0171	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF076:0171	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	076	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF076:0172	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF076:0172	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	076	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF076:0173	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF076:0173	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	076	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF076:0174	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF076:0174	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	076	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF076:0175	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF076:0175	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	076	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF076:0176	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF076:0176	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	076	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF076:0177	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF076:0177	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	076	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF076:0178	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF076:0178	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	076	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF076:0179	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF076:0179	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	076	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF076:0180	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF076:0180	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	076	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF076:0181	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF076:0181	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	076	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF076:0182	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF076:0182	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	076	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF077:0183	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF077:0183	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	077	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF077:0184	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF077:0184	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	077	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF077:0185	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF077:0185	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	077	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF077:0186	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF077:0186	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	077	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF077:0187	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF077:0187	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	077	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF077:0188	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF077:0188	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	077	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF077:0189	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF077:0189	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	077	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF077:0190	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF077:0190	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	077	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF077:0191	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF077:0191	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	077	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF077:0192	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF077:0192	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	077	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF077:0193	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF077:0193	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	077	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF077:0194	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF077:0194	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	077	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF077:0195	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF077:0195	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	077	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF077:0196	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF077:0196	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	077	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF077:0197	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF077:0197	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	077	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF078:0198	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF078:0198	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	078	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF078:0199	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF078:0199	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	078	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF078:0200	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF078:0200	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	078	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF078:0201	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF078:0201	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	078	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF078:0202	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF078:0202	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	078	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF078:0203	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF078:0203	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	078	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF078:0204	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF078:0204	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	078	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF078:0205	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF078:0205	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	078	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF078:0206	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF078:0206	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	078	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF078:0207	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF078:0207	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	078	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF078:0208	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF078:0208	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	078	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF078:0209	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF078:0209	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	078	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF078:0210	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF078:0210	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	078	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF078:0211	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF078:0211	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	078	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF079:0212	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF079:0212	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	079	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF079:0213	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF079:0213	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	079	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF079:0214	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF079:0214	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	079	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF079:0215	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF079:0215	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	079	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W10:PDF080:0001	W10	source/english/tex/works/GAL1897_W10_PRIMITIVE_EQUATIONS.tex	% ENSEG:W10:PDF080:0001	source/french_diplomatic/tex/works/GAL1897_W10_PRIMITIVE_EQUATIONS.tex	080	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
